OBJECTID,POBLAC_,PROVINCIA,CANTON,PUEBLO,POBLAC_ID,x,y,Latitude,Longitude
268,268,San Jose,Moravia,Bajo La Hondura,114006,501689.6206,1112290.3637,10.059189172265,-83.984584698488
269,269,San Jose,Montes De Oca,San Pedro,115001,494702.2387,1098620.0073,9.935580511428,-84.048314873905
270,270,San Jose,Montes De Oca,Fuentes,115002,495384.1551,1098133.9612,9.931186578207,-84.042095278019
271,271,San Jose,Montes De Oca,Lourdes,115003,495841.2463,1098511.5356,9.934601067594,-84.037927089203
272,272,San Jose,Montes De Oca,Paulina,115004,494975.1818,1099495.5299,9.943497243114,-84.045826760660
273,273,San Jose,Montes De Oca,Sabanilla,115005,496645.7325,1099663.8472,9.945020901407,-84.030591228642
274,274,San Jose,Montes De Oca,San Rafael,115006,498274.0461,1099540.5663,9.943907249132,-84.015740637417
275,275,San Jose,Turrubares,San Pablo,116001,451658.0763,1095646.5199,9.908408338988,-84.440834313042
276,276,San Jose,Turrubares,Bolson,116002,449539.9552,1096230.0306,9.913658291758,-84.460156603308
277,277,San Jose,Turrubares,Purires,116003,454132.6645,1095646.1973,9.908434305187,-84.418268726190
278,278,San Jose,Turrubares,San Pedro,116004,451125.1524,1092170.6694,9.876974518476,-84.445651614518
279,279,San Jose,Turrubares,Palmar,116005,449809.0058,1091666.8665,9.872403213816,-84.457645982401
280,280,San Jose,Turrubares,San Francisco,116006,447523.7498,1090889.9555,9.865349725508,-84.478472533965
281,281,San Jose,Turrubares,Pita,116007,454111.0207,1090499.9171,9.861903038442,-84.418407222371
282,282,San Jose,Turrubares,San Luis,116008,449898.929,1089427.3055,9.852155009020,-84.456798169754
283,283,San Jose,Turrubares,Limon,116009,452358.5105,1090213.4438,9.859292629433,-84.434382597248
284,284,San Jose,Turrubares,San Rafael,116010,448713.2071,1085039.8846,9.812470685056,-84.467553016324
285,285,San Jose,Turrubares,Quebrada Azul,116011,450729.6111,1087951.5415,9.838821813269,-84.449206504115
286,286,San Jose,Turrubares,Llano Bonito,116012,450739.6493,1085621.974,9.817758745220,-84.449086552341
287,287,San Jose,Turrubares,Chirraca,116013,451502.9833,1084819.2313,9.810509753206,-84.442118052745
288,288,San Jose,Turrubares,Bajos La Laguna,116014,443137.3465,1088584.3635,9.844444410882,-84.518433638807
289,289,San Jose,Turrubares,San Juan De Mata,116015,442150.3278,1091327.5655,9.869233282597,-84.527471763148
290,290,San Jose,Turrubares,Llano Bonito,116016,443255.0342,1092686.1932,9.881533011670,-84.517418555080
291,291,San Jose,Turrubares,El Sur,116017,442459.002,1077147.7492,9.741029671316,-84.524455712151
292,292,San Jose,Turrubares,Bijagualito,116018,440077.4995,1076532.3327,9.735431272201,-84.546152151547
293,293,San Jose,Turrubares,Bijagual,116019,437367.1919,1075787.9203,9.728660213785,-84.570842494427
294,294,San Jose,Turrubares,Camaronal,116020,436263.1661,1074649.041,9.718346026898,-84.580886583831
295,295,San Jose,Turrubares,Lajas,116021,436826.5799,1072986.0155,9.703318372301,-84.575726200582
296,296,San Jose,Turrubares,La Esperanza,116022,440264.478,1073529.5851,9.708284354417,-84.544404089034
297,297,San Jose,Turrubares,Delicias,116023,442951.1639,1074164.6284,9.714064256314,-84.519928330032
298,298,San Jose,Turrubares,San Jeronimo,116024,446276.9047,1074075.8124,9.713305936126,-84.489617977156
299,299,San Jose,Turrubares,Pacayal,116025,442725.8777,1070799.6312,9.683636021305,-84.521934383642
300,300,San Jose,Turrubares,San Gabriel,116026,445088.4657,1070236.1181,9.678572989363,-84.500397322005
301,301,San Jose,Turrubares,Alto Espavel,116027,445721.5554,1067530.7757,9.654120456141,-84.494592496868
302,302,San Jose,Turrubares,La Pavona,116028,443792.9344,1068203.973,9.660181583747,-84.512175099711
303,303,San Jose,Turrubares,San Francisco,116029,438000.9989,1071199.8275,9.687186233880,-84.564996527516
304,304,San Jose,Turrubares,Fila Negra,116030,438993.9544,1066977.2422,9.649022050660,-84.555885287002
305,305,San Jose,Turrubares,Montelimar,116031,443915.2156,1064391.5774,9.625712744409,-84.511008938846
306,306,San Jose,Turrubares,Mata De Platano,116032,442275.8266,1062969.2789,9.612830334502,-84.525925712579
307,307,San Jose,Turrubares,San Isidro,116033,444530.3003,1062982.2109,9.612977914811,-84.505385884325
308,308,San Jose,Turrubares,Tulin,116034,446695.8645,1061393.8404,9.598644570949,-84.485635366541
309,309,San Jose,Turrubares,La Quina,116035,444038.5541,1060965.6577,9.594738240473,-84.509838789812
310,310,San Jose,Dota,Santa Maria,117001,503530.8131,1067474.3144,9.653964102533,-83.967825768775
311,311,San Jose,Dota,Jardin,117002,503609.4357,1073815.6921,9.711302956870,-83.967103807644
312,312,San Jose,Dota,La Chonta,117003,506169.4086,1072401.9086,9.698516488236,-83.943774868471
313,313,San Jose,Dota,Cima,117004,510461.1207,1070028.6225,9.677048584421,-83.904668642348
314,314,San Jose,Dota,Paso Macho,117005,510524.2769,1071468.119,9.690064376997,-83.904089426065
315,315,San Jose,Dota,Trinidad,117006,511972.884,1069224.7276,9.669775663405,-83.890894500150
316,316,San Jose,Dota,Tres De Junio,117007,516037.314,1069199.9551,9.669537950327,-83.853856864463
317,317,San Jose,Dota,San Rafael,117008,503031.5074,1069236.2468,9.669895957824,-83.972374279853
318,318,San Jose,Dota,Vapor,117009,501577.467,1066531.0509,9.645436257785,-83.985625497269
319,319,San Jose,Dota,Higueronal,117010,503081.8023,1066384.4766,9.644110092497,-83.971918073992
320,320,San Jose,Dota,Cedral,117011,504780.7332,1064473.2324,9.626826925378,-83.956439647684
321,321,San Jose,Dota,Guaria,117012,502622.6086,1061917.8668,9.603723048382,-83.976105043481
322,322,San Jose,Dota,San Joaquin,117013,501589.1287,1059856.1356,9.585081231671,-83.985521752856
323,323,San Jose,Dota,Florida,117014,508301.4943,1066121.3873,9.641724109345,-83.924356873253
324,324,San Jose,Dota,San Lucas,117015,505403.2522,1062709.4667,9.610878091365,-83.950769849032
325,325,San Jose,Dota,Naranjo,117016,505440.7815,1060506.9428,9.590962667661,-83.950430795312
326,326,San Jose,Dota,Copey,117017,509068.8527,1066697.9687,9.646935982669,-83.917363506486
327,327,San Jose,Dota,San Carlos,117018,510108.4492,1062231.3479,9.606546188116,-83.907901559049
328,328,San Jose,Dota,Pedregoso,117019,509889.3834,1064639.9486,9.628325408399,-83.909891712222
329,329,San Jose,Dota,Cruce Chinchilla,117020,512551.3522,1060986.042,9.595279440243,-83.885648128705
330,330,San Jose,Dota,Providencia,117021,515098.1347,1056782.1717,9.557259373662,-83.862460537784
331,331,San Jose,Dota,San Gerardo,117022,520519.1266,1056130.1843,9.551341068034,-83.813080540745
332,332,San Jose,Dota,Quebrador,117023,522699.0663,1062174.0608,9.605978733636,-83.793189462137
333,333,San Jose,Dota,Rio Blaco,117024,512268.0839,1066783.2261,9.647698681777,-83.888211709508
334,334,San Jose,Curridabat,Curridabat,118001,496043.8115,1096318.374,9.914770925271,-84.036077526782
335,335,San Jose,Curridabat,La Colina,118002,496033.6232,1095297.0992,9.905536642592,-84.036169418023
336,336,San Jose,Curridabat,Sanchez,118003,497586.934,1096368.9455,9.915229417208,-84.022005273048
337,337,San Jose,Curridabat,San Josecito,118004,498493.2764,1097693.3443,9.927204950160,-84.013740510152
338,338,San Jose,Curridabat,Granadilla,118005,498138.1814,1098698.6164,9.936294366544,-84.016979346675
339,339,San Jose,Curridabat,La Napalera,118006,495582.0373,1097623.2983,9.926569440027,-84.040290061515
340,340,San Jose,Leon Cortes,San Pablo,120001,495768.2709,1070848.1026,9.684469301827,-84.038563480561
341,341,San Jose,Leon Cortes,San Andres,120002,490788.4455,1076967.9857,9.739797182098,-84.083958782896
342,342,San Jose,Leon Cortes,Rastrojales,120003,489740.8996,1076649.1265,9.736911571316,-84.093505893433
343,343,San Jose,Leon Cortes,Higueron,120004,491624.675,1075252.0871,9.724283828584,-84.076333385995
344,344,San Jose,Leon Cortes,San Antonio,120005,493629.9019,1074682.1962,9.719134478566,-84.058056574895
345,345,San Jose,Leon Cortes,Granadilla,120006,494330.2084,1074420.4169,9.716768496811,-84.051673614614
346,346,San Jose,Leon Cortes,Llano Grande,120007,493217.1808,1074044.5192,9.713367936194,-84.061817052620
347,347,San Jose,Leon Cortes,Bajo Gamboa,120008,493149.8021,1073063.9615,9.704501610417,-84.062429482181
348,348,San Jose,Leon Cortes,La Cuesta,120009,494329.2457,1076384.7099,9.734529641046,-84.051685131421
349,349,San Jose,Leon Cortes,Santa Cruz,120010,497344.4823,1076091.7275,9.731883568525,-84.024202800974
350,350,San Jose,Leon Cortes,La Lucha,120011,500121.4288,1076504.0566,9.735612725801,-83.998892724831
351,351,San Jose,Leon Cortes,Cedral,120012,501191.9088,1074558.6382,9.718022075711,-83.989136438694
352,352,San Jose,Leon Cortes,Rosario,120013,493920.8316,1071823.4395,9.693286002612,-84.055400772172
353,353,San Jose,Leon Cortes,Montes De Oro,120014,495033.395,1069587.6515,9.673071442350,-84.045258919392
354,354,San Jose,Leon Cortes,Carrizales,120015,493837.4717,1070194.4007,9.678556069756,-84.056157995874
355,355,San Jose,Leon Cortes,San Isidro,120016,491985.6582,1070079.833,9.677516958246,-84.073033171274
356,356,San Jose,Leon Cortes,Trinidad,120017,491283.5954,1068390.6343,9.662241750402,-84.079427384393
357,357,San Jose,Leon Cortes,San Rafael Abajo,120018,489094.8491,1068218.4113,9.660679306099,-84.099371789574
358,358,San Jose,Leon Cortes,San Rafael Arriba,120019,488434.0112,1069001.0662,9.667754294437,-84.105395826748
359,359,San Jose,Leon Cortes,Llano Bonito,120020,487722.0843,1068468.1802,9.662933872282,-84.111881738077
360,360,San Jose,Leon Cortes,San Francisco,120021,487880.7551,1072235.998,9.697003005944,-84.110447011542
361,361,San Jose,Leon Cortes,Santa Juana,120022,485810.0202,1066586.54,9.645913917686,-84.129298860668
362,362,San Jose,Leon Cortes,Bajo Mora,120023,485267.9727,1070876.99,9.684706336857,-84.134253413866
363,363,Alajuela,Atenas,Atenas,205001,458948.4272,1103349.4787,9.978136907700,-84.374433287585
364,364,Alajuela,Atenas,San Jose Norte,205002,454879.9762,1106998.9074,10.011089940212,-84.411582743192
365,365,Alajuela,Atenas,Alto Lopez,205003,456516.1131,1106573.41,10.007260897663,-84.396653546924
366,366,Alajuela,Atenas,Santa Eulalia,205004,458807.6808,1107014.9987,10.011277879290,-84.375755105909
367,367,Alajuela,Atenas,Rincon Rodriguez,205005,459608.605,1106284.5569,10.004681648490,-84.368441747407
368,368,Alajuela,Atenas,San Jose Sur,205006,456794.8863,1105832.5048,10.000564921468,-84.394102578022
369,369,Alajuela,Atenas,Morazan,205007,454849.3618,1105556.254,9.998045665207,-84.411845557297
370,370,Alajuela,Atenas,Alto Naranjo,205008,453656.0787,1104892.081,9.992026816438,-84.422722238159
371,371,Alajuela,Atenas,Pavas,205009,452908.1317,1104474.7588,9.988244818790,-84.429539494504
372,372,Alajuela,Atenas,Rincon De San Isidro,205010,451994.9451,1106145.5316,10.003340427007,-84.437889020375
373,373,Alajuela,Atenas,Estanquillo,205011,450250.6424,1104373.4781,9.987296935484,-84.453777512715
374,374,Alajuela,Atenas,Alto Del Monte,205012,451180.5103,1102976.28,9.974675481164,-84.445278929169
375,375,Alajuela,Atenas,Cuajiniquil,205013,452648.4843,1102560.2752,9.970931734670,-84.431884948649
376,376,Alajuela,Atenas,Jesus,205014,453664.4303,1103000.427,9.974923291729,-84.422623982408
377,377,Alajuela,Atenas,Callao,205015,455354.4182,1104550.0371,9.988953490239,-84.407227389900
378,378,Alajuela,Atenas,Mercedes,205016,456994.9294,1104508.2118,9.988593283596,-84.392263516913
379,379,Alajuela,Atenas,Guacalillo,205017,455548.852,1103016.0648,9.975086024365,-84.405436749430
380,380,Alajuela,Atenas,Angeles,205018,459792.6026,1104416.1405,9.987789887080,-84.366744432117
381,381,Alajuela,Atenas,Don Matias,205019,461778.1225,1104920.8193,9.992372493435,-84.348638960423
382,382,Alajuela,Atenas,Concepcion,205020,460274.9003,1101459.9059,9.961065337085,-84.362315742460
383,383,Alajuela,Atenas,Rio Grande,205021,461204.8644,1101476.2922,9.961222594197,-84.353834200440
384,384,Alajuela,Atenas,Balsa,205022,458277.7158,1099451.6772,9.942887298611,-84.380509921526
385,385,Alajuela,Atenas,Guacimo,205023,455927.7833,1100510.2011,9.952433049342,-84.401952829689
386,386,Alajuela,Atenas,Tornos,205024,456684.2218,1099090.6738,9.939606373486,-84.395038546940
387,387,Alajuela,Atenas,Escobal,205025,452301.5947,1098697.2191,9.935999322628,-84.435002541061
388,388,Alajuela,Atenas,Cerrillos,205026,453183.8596,1099744.5762,9.945479509338,-84.426968857915
389,389,Alajuela,Atenas,Quebradas,205027,450419.5928,1098244.8003,9.931885980718,-84.452160156666
390,390,Alajuela,Atenas,Barroeta,205028,449500.4693,1099961.447,9.947395789745,-84.460563875062
391,391,Alajuela,Naranjo,Naranjo,206001,459092.8211,1116343.8144,10.095628594784,-84.373250943977
392,392,Alajuela,Naranjo,San Jeronimo,206002,460387.8257,1117833.7934,10.109113594081,-84.361450096897
393,393,Alajuela,Naranjo,Rosario,206003,458577.5947,1110602.0387,10.043708253322,-84.377891518270
394,394,Alajuela,Naranjo,Hornos,206004,457763.3933,1111056.7241,10.047810793564,-84.385324137356
395,395,Alajuela,Naranjo,Los Bajos,206005,455331.0018,1112174.5737,10.057891378560,-84.407527128050
396,396,Alajuela,Naranjo,San Miguel Oeste,206006,455456.0913,1113772.9293,10.072344469394,-84.406404011182
397,397,Alajuela,Naranjo,San Miguel,206007,456700.3733,1113861.7855,10.073161642856,-84.395052751224
398,398,Alajuela,Naranjo,Vaca Muerta,206008,459864.7634,1113764.2114,10.072312680859,-84.366181219556
399,399,Alajuela,Naranjo,Villano,206009,459550.2457,1115122.2242,10.084588136291,-84.369064717102
400,400,Alajuela,Naranjo,Concepcion,206010,454706.025,1115840.7416,10.091032270217,-84.413271088547
401,401,Alajuela,Naranjo,Alto Murillo,206011,455305.0409,1116301.4995,10.095205053702,-84.407810891086
402,402,Alajuela,Naranjo,Cinco Esquinas,206012,455547.1174,1116923.6222,10.100832750868,-84.405609196357
403,403,Alajuela,Naranjo,Palmitos,206013,453393.5287,1116382.4259,10.095914716291,-84.425252776118
404,404,Alajuela,Naranjo,San Roque,206014,452734.7447,1117023.9501,10.101707279648,-84.431271354761
405,405,Alajuela,Naranjo,La Cueva,206015,453849.7946,1118670.525,10.116608040370,-84.421116674897
406,406,Alajuela,Naranjo,Bajo Corrales,206016,456043.5141,1117817.7659,10.108922768646,-84.401089939244
407,407,Alajuela,Naranjo,San Juan,206017,456578.4093,1118432.2812,10.114484869817,-84.396216069709
408,408,Alajuela,Naranjo,San Rafael,206018,457450.0041,1118708.4,10.116990903562,-84.388266010816
409,409,Alajuela,Naranjo,Cirri Sur,206019,459836.3975,1118764.8795,10.117526551168,-84.366491207920
410,410,Alajuela,Naranjo,Robles,206020,461319.2536,1121101.2168,10.138665620370,-84.352983494626
411,411,Alajuela,Naranjo,La Isla,206021,459968.9681,1120820.8065,10.136116780844,-84.365302569250
412,412,Alajuela,Naranjo,Lourdes,206022,459207.1047,1121584.1363,10.143010689666,-84.372262818294
413,413,Alajuela,Naranjo,Bajo Zuñiga,206023,457907.7679,1120796.1905,10.135872748239,-84.384111479385
414,414,Alajuela,Naranjo,San Juanillo,206024,456898.0678,1121120.8921,10.138797653574,-84.393328907942
415,415,Alajuela,Naranjo,San Antonio Barranca,206025,454123.5776,1123837.9333,10.163332567157,-84.418679172560
416,416,Alajuela,Naranjo,Barranca,206026,456147.8544,1123923.4745,10.164129086558,-84.400206414229
417,417,Alajuela,Naranjo,Llano Bonito,206027,458920.56,1123495.2864,10.160287535992,-84.374897823489
418,418,Alajuela,Naranjo,Palmita,206028,459016.963,1124299.2298,10.167557458331,-84.374026504097
419,419,Alajuela,Naranjo,El Chayote,206029,461670.6259,1125611.3686,10.179448062313,-84.349821421857
420,420,Alajuela,Palmares,Palmares,207001,453068.5704,1111895.0521,10.055337991934,-84.428164184378
421,421,Alajuela,Palmares,Rincon De Zaragoza,207002,451648.3401,1109929.601,10.037550216715,-84.441096860273
422,422,Alajuela,Palmares,Santiago,207003,451168.7875,1108327.4862,10.023058733621,-84.445451775414
423,423,Alajuela,Palmares,Candelaria,207004,453633.5104,1109172.8724,10.030731788619,-84.422978233267
424,424,Alajuela,Palmares,Zaragoza,207005,453041.9761,1110478.7717,10.042532265090,-84.428389936960
425,425,Alajuela,Palmares,San Vicente,207006,453052.1536,1111444.3967,10.051263162189,-84.428308586594
426,426,Alajuela,Palmares,Cocaleca,207007,454119.141,1110816.8788,10.045601853027,-84.418567257525
427,427,Alajuela,Palmares,Esquipulas,207008,453815.7418,1112088.5915,10.057096644764,-84.421349993554
428,428,Alajuela,Palmares,Rincon De Salas,207009,454464.3864,1113405.9607,10.069015237555,-84.415447596201
429,429,Alajuela,Palmares,Buenos Aires,207010,452220.2374,1113605.281,10.070791030351,-84.435924290987
430,430,Alajuela,Palmares,La Granja,207011,451321.1215,1111732.5983,10.053848144565,-84.444104164070
431,431,Alajuela,Palmares,Pinos,207012,451394.7119,1107888.9972,10.019096860847,-84.443385482586
432,432,Alajuela,Atenas,Alto,207013,453644.1416,1108078.3635,10.020835801372,-84.422868414726
433,433,Alajuela,Poas,San Pedro,208001,473268.5395,1114419.7864,10.078353161647,-84.243894737971
434,434,Alajuela,Poas,Carrillos,208002,470771.2866,1109133.7874,10.030540946084,-84.266640017680
435,435,Alajuela,Poas,Platanillo,208003,471041.4331,1109979.0317,10.038185402878,-84.264181812985
436,436,Alajuela,Poas,San Rafael,208004,472048.9823,1115734.2176,10.090229476699,-84.255031128965
437,437,Alajuela,Poas,Santa Rosa,208005,471277.4047,1117342.1698,10.104762597490,-84.262082903735
438,438,Alajuela,Poas,Guatuza,208006,472333.5814,1117599.4763,10.107096620498,-84.252447562867
439,439,Alajuela,Poas,San Juan Norte,208007,474525.8227,1119688.768,10.126002152159,-84.232457738707
440,440,Alajuela,Poas,La Altura,208008,476217.9157,1122893.5725,10.154989657762,-84.217036594467
441,441,Alajuela,Poas,Bajo Tigre,208009,476493.0581,1120195.1004,10.130592484105,-84.214509383637
442,442,Alajuela,Poas,Sabana Redonda,208010,476347.3122,1118268.9075,10.113175496183,-84.215827711941
443,443,Alajuela,Poas,Finca Hilda,208011,474711.6868,1115968.2755,10.092363667278,-84.230737668041
444,444,Alajuela,Poas,San Juan Bosco,208012,470879.6261,1111848.8446,10.055090580886,-84.265671740654
445,445,Alajuela,Alfaro Ruiz,Zarcero,211001,457127.3599,1126452.828,10.187009172128,-84.391295196736
446,446,Alajuela,Alfaro Ruiz,Guadalupe,211002,455252.022,1126009.866,10.182983175947,-84.408405870236
447,447,Alajuela,Alfaro Ruiz,San Luis,211003,453531.0921,1125488.0307,10.178244996899,-84.424105932691
448,448,Alajuela,Alfaro Ruiz,Anateri,211004,448775.6996,1127228.2453,10.193919918011,-84.467528778582
449,449,Alajuela,Alfaro Ruiz,La Peña,211005,452171.0062,1129090.9145,10.210804106065,-84.436563104466
450,450,Alajuela,Alfaro Ruiz,Laguna,211006,456174.9593,1128954.4469,10.209617112810,-84.400015782143
451,451,Alajuela,Alfaro Ruiz,Tapesco,211007,455932.0323,1129902.843,10.218189327455,-84.402243860029
